brand,cleaned_model,productionyear,count,rounded Count,%,Status,Error,L.B,U.B
Rolls Royce,,1980,13,10,0.00%,Nearly Unique,5,5,15
Rolls Royce,,1978,11,10,0.00%,Nearly Unique,5,5,15
Rolls Royce,,1977,10,10,0.00%,Nearly Unique,5,5,15
Rolls Royce,,1983,9,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1984,8,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1970,7,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1972,6,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1973,6,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1985,6,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1967,5,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1969,5,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1988,5,5,0.00%,Nearly Unique,5,0,10
Rolls Royce,,1971,4,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1961,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1982,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1986,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1987,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1990,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1994,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1996,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1999,3,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1959,2,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1960,2,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1964,2,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1981,2,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1997,2,0,0.00%,Nearly Unique,5,0,5
Rolls Royce,,1936,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1948,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1952,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1965,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1966,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1968,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1989,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1992,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1993,1,0,0.00%,Unique,5,0,5
Rolls Royce,,2000,1,0,0.00%,Unique,5,0,5
Rover,,1998,102,100,0.01%,Extremely Rare,25,75,125
Rover,,2000,52,50,0.00%,Nearly Unique,5,45,55
Rover,,1996,39,35,0.00%,Nearly Unique,5,30,40
Rover,,1999,39,35,0.00%,Nearly Unique,5,30,40
Rover,,1988,29,25,0.00%,Nearly Unique,5,20,30
Rover,,1994,27,25,0.00%,Nearly Unique,5,20,30
Rover,,1997,27,25,0.00%,Nearly Unique,5,20,30
Rover,,1989,26,25,0.00%,Nearly Unique,5,20,30
Rover,,1995,26,25,0.00%,Nearly Unique,5,20,30
Rover,,1987,16,15,0.00%,Nearly Unique,5,10,20
Rover,,1980,11,10,0.00%,Nearly Unique,5,5,15
Rover,,1984,10,10,0.00%,Nearly Unique,5,5,15
Rover,,1986,9,5,0.00%,Nearly Unique,5,0,10
Rover,,1991,8,5,0.00%,Nearly Unique,5,0,10
Rover,,1979,7,5,0.00%,Nearly Unique,5,0,10
Rover,,1990,7,5,0.00%,Nearly Unique,5,0,10
Rover,,1985,6,5,0.00%,Nearly Unique,5,0,10
Rover,,1966,5,5,0.00%,Nearly Unique,5,0,10
Rover,,1970,5,5,0.00%,Nearly Unique,5,0,10
Rover,,1974,5,5,0.00%,Nearly Unique,5,0,10
Rover,,1983,5,5,0.00%,Nearly Unique,5,0,10
Rover,,1972,4,0,0.00%,Nearly Unique,5,0,5
Rover,,1973,4,0,0.00%,Nearly Unique,5,0,5
Rover,,1982,4,0,0.00%,Nearly Unique,5,0,5
Rover,,1967,3,0,0.00%,Nearly Unique,5,0,5
Rover,,1968,3,0,0.00%,Nearly Unique,5,0,5
Rover,,1975,3,0,0.00%,Nearly Unique,5,0,5
Rover,,1981,3,0,0.00%,Nearly Unique,5,0,5
Rover,,1992,3,0,0.00%,Nearly Unique,5,0,5
Rover,,1955,2,0,0.00%,Nearly Unique,5,0,5
Rover,,1969,2,0,0.00%,Nearly Unique,5,0,5
Rover,,1971,2,0,0.00%,Nearly Unique,5,0,5
Rover,,1977,2,0,0.00%,Nearly Unique,5,0,5
Rover,,1946,1,0,0.00%,Unique,5,0,5
Rover,,1959,1,0,0.00%,Unique,5,0,5
Rover,,1961,1,0,0.00%,Unique,5,0,5
Rover,,1962,1,0,0.00%,Unique,5,0,5
Rover,,1965,1,0,0.00%,Unique,5,0,5
Rover,,1976,1,0,0.00%,Unique,5,0,5
Rover,,1993,1,0,0.00%,Unique,5,0,5
Saab,,1994,110,110,0.01%,Extremely Rare,25,85,135
Saab,,1999,90,90,0.01%,Extremely Rare,5,85,95
Saab,,1983,89,85,0.01%,Extremely Rare,5,80,90
Saab,,1995,86,85,0.01%,Extremely Rare,5,80,90
Saab,,1988,80,80,0.01%,Extremely Rare,5,75,85
Saab,,1998,76,75,0.01%,Extremely Rare,5,70,80
Saab,,1997,71,70,0.00%,Nearly Unique,5,65,75
Saab,,1996,67,65,0.00%,Nearly Unique,5,60,70
Saab,,1982,64,60,0.00%,Nearly Unique,5,55,65
Saab,,2000,54,50,0.00%,Nearly Unique,5,45,55
Saab,,1993,52,50,0.00%,Nearly Unique,5,45,55
Saab,,1985,43,40,0.00%,Nearly Unique,5,35,45
Saab,,1986,43,40,0.00%,Nearly Unique,5,35,45
Saab,,1989,43,40,0.00%,Nearly Unique,5,35,45
Saab,,1987,42,40,0.00%,Nearly Unique,5,35,45
Saab,,1992,41,40,0.00%,Nearly Unique,5,35,45
Saab,,1984,31,30,0.00%,Nearly Unique,5,25,35
Saab,,1991,21,20,0.00%,Nearly Unique,5,15,25
Saab,,1981,16,15,0.00%,Nearly Unique,5,10,20
Saab,,1990,14,10,0.00%,Nearly Unique,5,5,15
Saab,,1979,5,5,0.00%,Nearly Unique,5,0,10
Saab,,1961,1,0,0.00%,Unique,5,0,5
Saab,,1970,1,0,0.00%,Unique,5,0,5
Saab,,1973,1,0,0.00%,Unique,5,0,5
Saab,,1978,1,0,0.00%,Unique,5,0,5
Saab,,1980,1,0,0.00%,Unique,5,0,5
Saturn,,1978,1,0,0.00%,Unique,5,0,5
Saturn,,1981,1,0,0.00%,Unique,5,0,5
Saturn,,1986,1,0,0.00%,Unique,5,0,5
Saturn,,1991,1,0,0.00%,Unique,5,0,5
Saturn,,1992,1,0,0.00%,Unique,5,0,5
Saturn,,1994,1,0,0.00%,Unique,5,0,5
Scania,,1975,97,95,0.01%,Extremely Rare,5,90,100
Scania,,1976,79,75,0.01%,Extremely Rare,5,70,80
Scania,,1981,70,70,0.00%,Nearly Unique,5,65,75
Scania,,1998,61,60,0.00%,Nearly Unique,5,55,65
Scania,,1982,57,55,0.00%,Nearly Unique,5,50,60
Scania,,1980,55,55,0.00%,Nearly Unique,5,50,60
Scania,,1996,47,45,0.00%,Nearly Unique,5,40,50
Scania,,1978,46,45,0.00%,Nearly Unique,5,40,50
Scania,,1977,40,40,0.00%,Nearly Unique,5,35,45
Scania,,1974,37,35,0.00%,Nearly Unique,5,30,40
Scania,,1979,31,30,0.00%,Nearly Unique,5,25,35
Scania,,1997,31,30,0.00%,Nearly Unique,5,25,35
Scania,,1983,28,25,0.00%,Nearly Unique,5,20,30
Scania,,1973,21,20,0.00%,Nearly Unique,5,15,25
Scania,,1999,21,20,0.00%,Nearly Unique,5,15,25
Scania,,2000,16,15,0.00%,Nearly Unique,5,10,20
Scania,,1984,15,15,0.00%,Nearly Unique,5,10,20
Scania,,1985,14,10,0.00%,Nearly Unique,5,5,15
Scania,,1995,14,10,0.00%,Nearly Unique,5,5,15
Scania,,1972,13,10,0.00%,Nearly Unique,5,5,15
Scania,,1968,8,5,0.00%,Nearly Unique,5,0,10
Scania,,1986,6,5,0.00%,Nearly Unique,5,0,10
Scania,,1969,5,5,0.00%,Nearly Unique,5,0,10
Scania,,1971,5,5,0.00%,Nearly Unique,5,0,10
Scania,,1992,5,5,0.00%,Nearly Unique,5,0,10
Scania,,1988,4,0,0.00%,Nearly Unique,5,0,5
Scania,,1993,4,0,0.00%,Nearly Unique,5,0,5
Scania,,1994,4,0,0.00%,Nearly Unique,5,0,5
Scania,,1964,3,0,0.00%,Nearly Unique,5,0,5
Scania,,1966,3,0,0.00%,Nearly Unique,5,0,5
Scania,,1987,3,0,0.00%,Nearly Unique,5,0,5
Scania,,1967,2,0,0.00%,Nearly Unique,5,0,5
Scania,,1989,2,0,0.00%,Nearly Unique,5,0,5
Scania,,1990,2,0,0.00%,Nearly Unique,5,0,5
Scania,,1953,1,0,0.00%,Unique,5,0,5
Scania,,1962,1,0,0.00%,Unique,5,0,5
Scania,,1963,1,0,0.00%,Unique,5,0,5
Scania,,1965,1,0,0.00%,Unique,5,0,5
Scania,,1970,1,0,0.00%,Unique,5,0,5
Seat,,1996,387,385,0.03%,Very Rare,25,360,410
Seat,,1999,337,335,0.02%,Very Rare,25,310,360
Seat,,1998,311,310,0.02%,Very Rare,25,285,335
Seat,,2000,288,285,0.02%,Extremely Rare,25,260,310
Seat,,1997,281,280,0.02%,Extremely Rare,25,255,305
Seat,,1994,144,140,0.01%,Extremely Rare,25,115,165
Seat,,1995,94,90,0.01%,Extremely Rare,5,85,95
Seat,,1991,67,65,0.00%,Nearly Unique,5,60,70
Seat,,1992,66,65,0.00%,Nearly Unique,5,60,70
Seat,,1985,64,60,0.00%,Nearly Unique,5,55,65
Seat,,1993,62,60,0.00%,Nearly Unique,5,55,65
Seat,,1989,45,45,0.00%,Nearly Unique,5,40,50
Seat,,1990,25,25,0.00%,Nearly Unique,5,20,30
Seat,,1986,21,20,0.00%,Nearly Unique,5,15,25
Seat,,1972,16,15,0.00%,Nearly Unique,5,10,20
Seat,,1988,15,15,0.00%,Nearly Unique,5,10,20
Seat,,1975,12,10,0.00%,Nearly Unique,5,5,15
Seat,,1979,12,10,0.00%,Nearly Unique,5,5,15
Seat,,1981,11,10,0.00%,Nearly Unique,5,5,15
Seat,,1987,10,10,0.00%,Nearly Unique,5,5,15
Seat,,1974,8,5,0.00%,Nearly Unique,5,0,10
Seat,,1980,8,5,0.00%,Nearly Unique,5,0,10
Seat,,1970,7,5,0.00%,Nearly Unique,5,0,10
Seat,,1982,5,5,0.00%,Nearly Unique,5,0,10
Seat,,1973,4,0,0.00%,Nearly Unique,5,0,5
Seat,,1977,3,0,0.00%,Nearly Unique,5,0,5
Seat,,1969,2,0,0.00%,Nearly Unique,5,0,5
Seat,,1976,2,0,0.00%,Nearly Unique,5,0,5
Seat,,1978,1,0,0.00%,Unique,5,0,5
Seat,,1983,1,0,0.00%,Unique,5,0,5
Simca,,1980,58,55,0.00%,Nearly Unique,5,50,60
Simca,,1979,54,50,0.00%,Nearly Unique,5,45,55
Simca,,1981,34,30,0.00%,Nearly Unique,5,25,35
Simca,,1978,30,30,0.00%,Nearly Unique,5,25,35
Simca,,1961,27,25,0.00%,Nearly Unique,5,20,30
Simca,,1967,25,25,0.00%,Nearly Unique,5,20,30
Simca,,1962,22,20,0.00%,Nearly Unique,5,15,25
Simca,,1969,22,20,0.00%,Nearly Unique,5,15,25
Simca,,1975,21,20,0.00%,Nearly Unique,5,15,25
Simca,,1982,21,20,0.00%,Nearly Unique,5,15,25
Simca,,1960,19,15,0.00%,Nearly Unique,5,10,20
Simca,,1965,19,15,0.00%,Nearly Unique,5,10,20
Simca,,1970,19,15,0.00%,Nearly Unique,5,10,20
Simca,,1983,19,15,0.00%,Nearly Unique,5,10,20
Simca,,1974,17,15,0.00%,Nearly Unique,5,10,20
Simca,,1968,14,10,0.00%,Nearly Unique,5,5,15
Simca,,1977,14,10,0.00%,Nearly Unique,5,5,15
Simca,,1966,12,10,0.00%,Nearly Unique,5,5,15
Simca,,1959,11,10,0.00%,Nearly Unique,5,5,15
Simca,,1973,9,5,0.00%,Nearly Unique,5,0,10
Simca,,1957,8,5,0.00%,Nearly Unique,5,0,10
Simca,,1971,7,5,0.00%,Nearly Unique,5,0,10
Simca,,1972,7,5,0.00%,Nearly Unique,5,0,10
Simca,,1984,7,5,0.00%,Nearly Unique,5,0,10
Simca,,1958,6,5,0.00%,Nearly Unique,5,0,10
Simca,,1963,6,5,0.00%,Nearly Unique,5,0,10
Simca,,1964,6,5,0.00%,Nearly Unique,5,0,10
Simca,,1985,5,5,0.00%,Nearly Unique,5,0,10
Simca,,1955,3,0,0.00%,Nearly Unique,5,0,5
Simca,,1976,3,0,0.00%,Nearly Unique,5,0,5
Simca,,1946,2,0,0.00%,Nearly Unique,5,0,5
Simca,,1956,2,0,0.00%,Nearly Unique,5,0,5
Simca,,1949,1,0,0.00%,Unique,5,0,5
Simca,,1951,1,0,0.00%,Unique,5,0,5
Simca,,1986,1,0,0.00%,Unique,5,0,5
Simca,,1988,1,0,0.00%,Unique,5,0,5
Simca,,1990,1,0,0.00%,Unique,5,0,5
Skoda,,1994,125,125,0.01%,Extremely Rare,25,100,150
Skoda,,1997,109,105,0.01%,Extremely Rare,25,80,130
Skoda,,1999,78,75,0.01%,Extremely Rare,5,70,80
Skoda,,1996,36,35,0.00%,Nearly Unique,5,30,40
Skoda,,1995,33,30,0.00%,Nearly Unique,5,25,35
Skoda,,1998,21,20,0.00%,Nearly Unique,5,15,25
Skoda,,1989,16,15,0.00%,Nearly Unique,5,10,20
Skoda,,1981,14,10,0.00%,Nearly Unique,5,5,15
Skoda,,2000,14,10,0.00%,Nearly Unique,5,5,15
Skoda,,1992,11,10,0.00%,Nearly Unique,5,5,15
Skoda,,1993,10,10,0.00%,Nearly Unique,5,5,15
Skoda,,1983,9,5,0.00%,Nearly Unique,5,0,10
Skoda,,1982,8,5,0.00%,Nearly Unique,5,0,10
Skoda,,1985,8,5,0.00%,Nearly Unique,5,0,10
Skoda,,1966,3,0,0.00%,Nearly Unique,5,0,5
Skoda,,1984,3,0,0.00%,Nearly Unique,5,0,5
Skoda,,1986,3,0,0.00%,Nearly Unique,5,0,5
Skoda,,1965,2,0,0.00%,Nearly Unique,5,0,5
Skoda,,1967,2,0,0.00%,Nearly Unique,5,0,5
Skoda,,1956,1,0,0.00%,Unique,5,0,5
Skoda,,1969,1,0,0.00%,Unique,5,0,5
Smart,,2000,23,20,0.00%,Nearly Unique,5,15,25
Smart,,1999,11,10,0.00%,Nearly Unique,5,5,15
Ssangyong,,1997,594,590,0.04%,Very Rare,25,565,615
Ssangyong,,1996,341,340,0.02%,Very Rare,25,315,365
Ssangyong,,1999,318,315,0.02%,Very Rare,25,290,340
Ssangyong,,1998,184,180,0.01%,Extremely Rare,25,155,205
Ssangyong,,2000,154,150,0.01%,Extremely Rare,25,125,175
Ssangyong,,1995,29,25,0.00%,Nearly Unique,5,20,30
Ssangyong,,1993,8,5,0.00%,Nearly Unique,5,0,10
Ssangyong,,1994,4,0,0.00%,Nearly Unique,5,0,5
Ssangyong,,1983,1,0,0.00%,Unique,5,0,5
Ssangyong,,1989,1,0,0.00%,Unique,5,0,5
Standard,,1944,1,0,0.00%,Unique,5,0,5
Studebaker,,1956,2,0,0.00%,Nearly Unique,5,0,5
Studebaker,,1959,2,0,0.00%,Nearly Unique,5,0,5
Studebaker,,1949,1,0,0.00%,Unique,5,0,5
Studebaker,,1950,1,0,0.00%,Unique,5,0,5
Studebaker,,1953,1,0,0.00%,Unique,5,0,5
Studebaker,,1955,1,0,0.00%,Unique,5,0,5
Studebaker,,1957,1,0,0.00%,Unique,5,0,5
Stutz,,1975,1,0,0.00%,Unique,5,0,5
Subaru,,1983,605,605,0.04%,Rare,25,580,630
Subaru,,1999,545,545,0.04%,Very Rare,25,520,570
Subaru,,1998,520,520,0.03%,Very Rare,25,495,545
Subaru,,1997,341,340,0.02%,Very Rare,25,315,365
Subaru,,1985,295,295,0.02%,Extremely Rare,25,270,320
Subaru,,1988,280,280,0.02%,Extremely Rare,25,255,305
Subaru,,2000,268,265,0.02%,Extremely Rare,25,240,290
Subaru,,1986,267,265,0.02%,Extremely Rare,25,240,290
Subaru,,1981,266,265,0.02%,Extremely Rare,25,240,290
Subaru,,1987,256,255,0.02%,Extremely Rare,25,230,280
Subaru,,1982,234,230,0.02%,Extremely Rare,25,205,255
Subaru,,1984,222,220,0.01%,Extremely Rare,25,195,245
Subaru,,1996,210,210,0.01%,Extremely Rare,25,185,235
Subaru,,1980,187,185,0.01%,Extremely Rare,25,160,210
Subaru,,1995,178,175,0.01%,Extremely Rare,25,150,200
Subaru,,1994,153,150,0.01%,Extremely Rare,25,125,175
Subaru,,1989,147,145,0.01%,Extremely Rare,25,120,170
Subaru,,1992,123,120,0.01%,Extremely Rare,25,95,145
Subaru,,1990,96,95,0.01%,Extremely Rare,5,90,100
Subaru,,1991,94,90,0.01%,Extremely Rare,5,85,95
Subaru,,1993,88,85,0.01%,Extremely Rare,5,80,90
Subaru,,1973,10,10,0.00%,Nearly Unique,5,5,15
Subaru,,1979,9,5,0.00%,Nearly Unique,5,0,10
Subaru,,1972,6,5,0.00%,Nearly Unique,5,0,10
Subaru,,1971,3,0,0.00%,Nearly Unique,5,0,5
Subaru,,1970,2,0,0.00%,Nearly Unique,5,0,5
Subaru,,1974,1,0,0.00%,Unique,5,0,5
Subaru,,1975,1,0,0.00%,Unique,5,0,5
Subaru,,1976,1,0,0.00%,Unique,5,0,5
Subaru,,1977,1,0,0.00%,Unique,5,0,5
Subaru,,1978,1,0,0.00%,Unique,5,0,5
Sunbeam,,1968,2,0,0.00%,Nearly Unique,5,0,5
Sunbeam,,1971,2,0,0.00%,Nearly Unique,5,0,5
Sunbeam,,1972,2,0,0.00%,Nearly Unique,5,0,5
Sunbeam,,1975,2,0,0.00%,Nearly Unique,5,0,5
Sunbeam,,1963,1,0,0.00%,Unique,5,0,5
Sunbeam,,1964,1,0,0.00%,Unique,5,0,5
Sunbeam,,1967,1,0,0.00%,Unique,5,0,5
Sunbeam,,1969,1,0,0.00%,Unique,5,0,5
Suzuki,,1996,8641,8640,0.58%,Common,100,8540,8740
Suzuki,,1986,8452,8450,0.57%,Common,100,8350,8550
Suzuki,,1993,7019,7010,0.47%,Common,100,6910,7110
Suzuki,,1995,5231,5230,0.35%,Common,100,5130,5330
Suzuki,,1991,5188,5180,0.35%,Common,100,5080,5280
Suzuki,,1994,4512,4510,0.30%,Common,25,4485,4535
Suzuki,,1999,4317,4310,0.29%,Common,25,4285,4335
Suzuki,,1998,3227,3220,0.21%,Uncommon,25,3195,3245
Suzuki,,1987,3130,3130,0.21%,Uncommon,25,3105,3155
Suzuki,,1988,1941,1940,0.13%,Scarce,25,1915,1965
Suzuki,,2000,1841,1840,0.12%,Scarce,25,1815,1865
Suzuki,,1997,1815,1810,0.12%,Scarce,25,1785,1835
Suzuki,,1990,1788,1780,0.12%,Scarce,25,1755,1805
Suzuki,,1992,1430,1430,0.09%,Scarce,25,1405,1455
Suzuki,,1989,1356,1350,0.09%,Very Scarce,25,1325,1375
Suzuki,,1983,591,590,0.04%,Very Rare,25,565,615
Suzuki,,1985,591,590,0.04%,Very Rare,25,565,615
Suzuki,,1984,507,505,0.03%,Very Rare,25,480,530
Suzuki,,1982,339,335,0.02%,Very Rare,25,310,360
Suzuki,,1981,122,120,0.01%,Extremely Rare,25,95,145
Suzuki,,1980,74,70,0.00%,Nearly Unique,5,65,75
Suzuki,,1978,15,15,0.00%,Nearly Unique,5,10,20
Suzuki,,1979,14,10,0.00%,Nearly Unique,5,5,15
Suzuki,,1975,11,10,0.00%,Nearly Unique,5,5,15
Suzuki,,1977,11,10,0.00%,Nearly Unique,5,5,15
Suzuki,,1970,10,10,0.00%,Nearly Unique,5,5,15
Suzuki,,1971,8,5,0.00%,Nearly Unique,5,0,10
Suzuki,,1974,6,5,0.00%,Nearly Unique,5,0,10
Suzuki,,1972,5,5,0.00%,Nearly Unique,5,0,10
Suzuki,,1976,3,0,0.00%,Nearly Unique,5,0,5
Suzuki,,1973,2,0,0.00%,Nearly Unique,5,0,5
Suzuki,,1962,1,0,0.00%,Unique,5,0,5
Talbot,,1983,53,50,0.00%,Nearly Unique,5,45,55
Talbot,,1982,41,40,0.00%,Nearly Unique,5,35,45
Talbot,,1981,19,15,0.00%,Nearly Unique,5,10,20
Talbot,,1984,12,10,0.00%,Nearly Unique,5,5,15
Talbot,,1980,7,5,0.00%,Nearly Unique,5,0,10
Talbot,,1985,4,0,0.00%,Nearly Unique,5,0,5
Talbot,,1979,3,0,0.00%,Nearly Unique,5,0,5
Talbot,,1965,1,0,0.00%,Unique,5,0,5
Talbot,,1986,1,0,0.00%,Unique,5,0,5
Toyota,,1981,10703,10700,0.74%,Common,100,10600,10800
Toyota,,1980,8546,8540,0.57%,Common,100,8440,8640
Toyota,,1982,8428,8420,0.56%,Common,100,8320,8520
Toyota,,1979,7870,7870,0.53%,Common,100,7770,7970
Toyota,,1983,7113,7110,0.48%,Common,100,7010,7210
Toyota,,1988,6649,6640,0.44%,Common,100,6540,6740
Toyota,,1998,5646,5640,0.38%,Common,100,5540,5740
Toyota,,1987,5401,5400,0.36%,Common,100,5300,5500
Toyota,,1989,5282,5280,0.36%,Common,100,5180,5380
Toyota,,1999,5005,5000,0.34%,Common,100,4900,5100
Toyota,,1997,4924,4920,0.33%,Common,25,4895,4945
Toyota,,1984,4899,4890,0.33%,Common,25,4865,4915
Toyota,,1986,4450,4450,0.30%,Common,25,4425,4475
Toyota,,1990,4338,4330,0.29%,Common,25,4305,4355
Toyota,,2000,4181,4180,0.28%,Common,25,4155,4205
Toyota,,1991,3762,3760,0.25%,Common,25,3735,3785
Toyota,,1996,3701,3700,0.25%,Common,25,3675,3725
Toyota,,1985,3638,3630,0.24%,Common,25,3605,3655
Toyota,,1992,3484,3480,0.23%,Uncommon,25,3455,3505
Toyota,,1993,3464,3460,0.23%,Uncommon,25,3435,3485
Toyota,,1978,3371,3370,0.23%,Uncommon,25,3345,3395
Toyota,,1995,3227,3220,0.21%,Uncommon,25,3195,3245
Toyota,,1994,2812,2810,0.19%,Uncommon,25,2785,2835
Toyota,,1977,2668,2660,0.18%,Uncommon,25,2635,2685
Toyota,,1976,1242,1240,0.08%,Very Scarce,25,1215,1265
Toyota,,1975,905,905,0.06%,Rare,25,880,930
Toyota,,1974,492,490,0.03%,Very Rare,25,465,515
Toyota,,1973,485,485,0.03%,Very Rare,25,460,510
Toyota,,1972,399,395,0.03%,Very Rare,25,370,420
Toyota,,1971,213,210,0.01%,Extremely Rare,25,185,235
Toyota,,1970,105,105,0.01%,Extremely Rare,25,80,130
Toyota,,1969,81,80,0.01%,Extremely Rare,5,75,85
Toyota,,1967,50,50,0.00%,Nearly Unique,5,45,55
Toyota,,1968,28,25,0.00%,Nearly Unique,5,20,30
Toyota,,1966,13,10,0.00%,Nearly Unique,5,5,15
Toyota,,1953,1,0,0.00%,Unique,5,0,5
Toyota,,1960,1,0,0.00%,Unique,5,0,5
Toyota,,1963,1,0,0.00%,Unique,5,0,5
Toyota,,1965,1,0,0.00%,Unique,5,0,5
Triumph,,1983,43,40,0.00%,Nearly Unique,5,35,45
Triumph,,1981,15,15,0.00%,Nearly Unique,5,10,20
Triumph,,1982,11,10,0.00%,Nearly Unique,5,5,15
Triumph,,1984,10,10,0.00%,Nearly Unique,5,5,15
Triumph,,1980,7,5,0.00%,Nearly Unique,5,0,10
Triumph,,1974,3,0,0.00%,Nearly Unique,5,0,5
Triumph,,1978,3,0,0.00%,Nearly Unique,5,0,5
Triumph,,1964,2,0,0.00%,Nearly Unique,5,0,5
Triumph,,1979,2,0,0.00%,Nearly Unique,5,0,5
Triumph,,1988,2,0,0.00%,Nearly Unique,5,0,5
Triumph,,1958,1,0,0.00%,Unique,5,0,5
Triumph,,1962,1,0,0.00%,Unique,5,0,5
Triumph,,1963,1,0,0.00%,Unique,5,0,5
Triumph,,1965,1,0,0.00%,Unique,5,0,5
Triumph,,1966,1,0,0.00%,Unique,5,0,5
Triumph,,1967,1,0,0.00%,Unique,5,0,5
Triumph,,1968,1,0,0.00%,Unique,5,0,5
Triumph,,1972,1,0,0.00%,Unique,5,0,5
Triumph,,1973,1,0,0.00%,Unique,5,0,5
Triumph,,1976,1,0,0.00%,Unique,5,0,5
Triumph,,1977,1,0,0.00%,Unique,5,0,5
Triumph,,1995,1,0,0.00%,Unique,5,0,5
Vauxhall,,1963,8,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1973,7,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1964,6,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1966,6,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1980,6,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1981,6,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1962,5,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1965,5,5,0.00%,Nearly Unique,5,0,10
Vauxhall,,1961,4,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1975,4,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1978,4,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1985,3,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1970,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1974,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1976,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1979,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1982,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1983,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1984,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1989,2,0,0.00%,Nearly Unique,5,0,5
Vauxhall,,1971,1,0,0.00%,Unique,5,0,5
Vauxhall,,1972,1,0,0.00%,Unique,5,0,5
Vauxhall,,1991,1,0,0.00%,Unique,5,0,5
Vauxhall,,1995,1,0,0.00%,Unique,5,0,5
Vauxhall,,2000,1,0,0.00%,Unique,5,0,5
Venturi,,1996,1,0,0.00%,Unique,5,0,5
Venturi,,1997,1,0,0.00%,Unique,5,0,5
Vespa,,1995,191,190,0.01%,Extremely Rare,25,165,215
Vespa,,1998,98,95,0.01%,Extremely Rare,5,90,100
Vespa,,1996,95,95,0.01%,Extremely Rare,5,90,100
Vespa,,1997,67,65,0.00%,Nearly Unique,5,60,70
Vespa,,1994,62,60,0.00%,Nearly Unique,5,55,65
Vespa,,1999,56,55,0.00%,Nearly Unique,5,50,60
Vespa,,1993,53,50,0.00%,Nearly Unique,5,45,55
Vespa,,1991,52,50,0.00%,Nearly Unique,5,45,55
Vespa,,1990,46,45,0.00%,Nearly Unique,5,40,50
Vespa,,1986,45,45,0.00%,Nearly Unique,5,40,50
Vespa,,1992,40,40,0.00%,Nearly Unique,5,35,45
Vespa,,2000,37,35,0.00%,Nearly Unique,5,30,40
Vespa,,1983,27,25,0.00%,Nearly Unique,5,20,30
Vespa,,1988,13,10,0.00%,Nearly Unique,5,5,15
Vespa,,1969,12,10,0.00%,Nearly Unique,5,5,15
Vespa,,1956,11,10,0.00%,Nearly Unique,5,5,15
Vespa,,1957,10,10,0.00%,Nearly Unique,5,5,15
Vespa,,1970,10,10,0.00%,Nearly Unique,5,5,15
Vespa,,1958,9,5,0.00%,Nearly Unique,5,0,10
Vespa,,1968,9,5,0.00%,Nearly Unique,5,0,10
Vespa,,1974,8,5,0.00%,Nearly Unique,5,0,10
Vespa,,1972,7,5,0.00%,Nearly Unique,5,0,10
